ID	book_id	char_text	place_text	context_10	context_50	context_100
AAKXST	57867	her	France	All this last month , after he had gone to <place> France </place> , she had felt his presence with <char> her </char> , and had told herself that it was their love	how the supreme moment came to him ; but it was no vital part of him that was concerned in that . That was secondary compared with something else that grew out of the darkness and glowed before her . All this last month , after he had gone to <place> France </place> , she had felt his presence with <char> her </char> , and had told herself that it was their love , the reallest thing she knew , which had given her that certainty . That certainty was with her still , and it arose from no memory of their love , but from the love itself , which existed now	a wound that had left him fallen backwards where a moment before he had stood eager and alert . She hoped it had been like that , for she loved his beauty , and shrank from thinking of its violent disfigurement . Some day , perhaps , she would know how the supreme moment came to him ; but it was no vital part of him that was concerned in that . That was secondary compared with something else that grew out of the darkness and glowed before her . All this last month , after he had gone to <place> France </place> , she had felt his presence with <char> her </char> , and had told herself that it was their love , the reallest thing she knew , which had given her that certainty . That certainty was with her still , and it arose from no memory of their love , but from the love itself , which existed now .
QBWQTB	44751	them	there	maybe , being a magistrate , Lord Manton would help <char> them </char> to find yez . What happened <place> there </place> I could n’t say ; but it was n’t long	” said Dr. O’Grady . “ It was after they left the barrack , ” said the sergeant , “ that the ladies went up to the Castle -- Jimmy O’Loughlin ’s boy showing them the way -- thinking that maybe , being a magistrate , Lord Manton would help <char> them </char> to find yez . What happened <place> there </place> I could n’t say ; but it was n’t long after us eating our dinner when the officer came down and Lord Manton along with him and Miss Blow and the other ladies . Such language you never heard .	heart fair broke , pursuing him here and there , and not letting him rest in his bed at night the way he ’d have us all scouring the country for your dead body . ” “ And was it looking for me that brought you here , sergeant ? ” said Dr. O’Grady . “ It was after they left the barrack , ” said the sergeant , “ that the ladies went up to the Castle -- Jimmy O’Loughlin ’s boy showing them the way -- thinking that maybe , being a magistrate , Lord Manton would help <char> them </char> to find yez . What happened <place> there </place> I could n’t say ; but it was n’t long after us eating our dinner when the officer came down and Lord Manton along with him and Miss Blow and the other ladies . Such language you never heard .
SELQXZ	18833	his men	each end of the plateau	lieutenant in charge of the troops , to place half <char> his men </char> across <place> each end of the plateau </place> . The back was defended by a cliff , which	", at once . "" Captain Thompson , on being aroused , also went down to the waterside to listen ; and at once ordered the whole party to get under arms . He requested Mr. Barlow , the young lieutenant in charge of the troops , to place half <char> his men </char> across <place> each end of the plateau </place> . The back was defended by a cliff , which rose almost perpendicularly from it to a height of some hundred feet ; the plateau being some thirty yards , in depth , from the sea face to its foot ."	"a low rustling sound , like that of the wind passing through the dried leaves of a forest , in autumn . "" You are right , Johnson , there is something going on out at sea , beyond the mouth of the bay . I will call the captain , at once . "" Captain Thompson , on being aroused , also went down to the waterside to listen ; and at once ordered the whole party to get under arms . He requested Mr. Barlow , the young lieutenant in charge of the troops , to place half <char> his men </char> across <place> each end of the plateau </place> . The back was defended by a cliff , which rose almost perpendicularly from it to a height of some hundred feet ; the plateau being some thirty yards , in depth , from the sea face to its foot ."
XTKXNP	2807	the armed men about him	the street	, now to the palisade , and giving directions to <char> the armed men about him </char> . There were many people in <place> the street </place> . Women hurried by to the fort with white ,	gave a command . The sounds stung me into remembrance , and I was at the window while the voice was yet speaking . It was West in the street below , pointing with his sword now to the fort , now to the palisade , and giving directions to <char> the armed men about him </char> . There were many people in <place> the street </place> . Women hurried by to the fort with white , scared faces , their arms filled with household gear ; children ran beside them , sturdily bearing their share of the goods , but pressing close to their elders ' skirts ; men went to and fro , the most	room flooded with sunshine . I was alone . For a moment I lay still , staring at the blue sky without the window , and wondering where I was and how I came there . A drum beat , a dog barked , and a man 's quick voice gave a command . The sounds stung me into remembrance , and I was at the window while the voice was yet speaking . It was West in the street below , pointing with his sword now to the fort , now to the palisade , and giving directions to <char> the armed men about him </char> . There were many people in <place> the street </place> . Women hurried by to the fort with white , scared faces , their arms filled with household gear ; children ran beside them , sturdily bearing their share of the goods , but pressing close to their elders ' skirts ; men went to and fro , the most grimly silent , but a few talking loudly .
QYXBCF	63337	her	her country	herself for having dared to hesitate in a cause where <char> <place> her </char> country </place> was concerned , she knelt down , and solemnly and	when the name of Castruccio as the slayer was repeated with fear and curses by those whom she tenderly loved ; then indeed the current of her feelings returned with violence to its accustomed channel , and , bitterly reproaching herself for having dared to hesitate in a cause where <char> <place> her </char> country </place> was concerned , she knelt down , and solemnly and deliberately made a vow , sanctifying it by an appeal to all that she held sacred in heaven and upon earth,--she made a deep and tremendous vow , never to ally herself to the enemy of Florence : and then	to her townsmen , the idea of Castruccio defeated , perhaps killed , turned all her thoughts to double bitterness . Yet , when the Florentines were indeed defeated , when messenger after messenger brought intelligence from her terror - stricken friends of the sad losses they had sustained , when the name of Castruccio as the slayer was repeated with fear and curses by those whom she tenderly loved ; then indeed the current of her feelings returned with violence to its accustomed channel , and , bitterly reproaching herself for having dared to hesitate in a cause where <char> <place> her </char> country </place> was concerned , she knelt down , and solemnly and deliberately made a vow , sanctifying it by an appeal to all that she held sacred in heaven and upon earth,--she made a deep and tremendous vow , never to ally herself to the enemy of Florence : and then , somewhat calmed in soul , though ever sorrowing , she waited for the return of Castruccio to Lucca , so to learn if he could clear himself , or if indeed he were that enemy to Florence against whom her vow was made . If the overthrow and massacre
WHOTRZ	51898	my	my cottage	your face -- an accident , indeed ! to burn <place> my cottage </place> , and nearly <char> my </char> poor child ! I suppose it was by accident that	"dare say you are not a man to refuse a couple of guineas when they are offered to you . "" "" If you offer them , "" cried Stephen Gimlet , furiously , "" I 'll throw them in your face -- an accident , indeed ! to burn <place> my cottage </place> , and nearly <char> my </char> poor child ! I suppose it was by accident that you stopped the carriage in the lane ?"	", bitterly , "" it was a sort of accident which well - nigh deserved hanging . "" "" Nonsense , nonsense , my good fellow , "" said the young man , "" you are angry about nothing ; and though you have got a good place , I dare say you are not a man to refuse a couple of guineas when they are offered to you . "" "" If you offer them , "" cried Stephen Gimlet , furiously , "" I 'll throw them in your face -- an accident , indeed ! to burn <place> my cottage </place> , and nearly <char> my </char> poor child ! I suppose it was by accident that you stopped the carriage in the lane ?"
OFTIFZ	57311	Mr. Hazeldine	the office	had just chimed the half - hour past ten , <char> Mr. Hazeldine </char> would leave <place> the office </place> about eleven , the London train by which I hoped	"' I shall be about half - an - hour yet , Sweet , and will let myself out when I 'm ready , ' said Mr. Hazeldine ; whereupon Sweet made his exit . "" St. Mary 's clock had just chimed the half - hour past ten , <char> Mr. Hazeldine </char> would leave <place> the office </place> about eleven , the London train by which I hoped to get away with my booty was due at a quarter past that hour : what I had to do must be done within the next thirty minutes , or not at all . I said to myself : '"	"not make it out at all , neither , apparently , could Sweet , who presently came blundering into the office without his customary knock , clearly under the impression that it was Mr. Hazeldine who had just gone , and finely disconcerted he was on discovering his mistake . ' I shall be about half - an - hour yet , Sweet , and will let myself out when I 'm ready , ' said Mr. Hazeldine ; whereupon Sweet made his exit . "" St. Mary 's clock had just chimed the half - hour past ten , <char> Mr. Hazeldine </char> would leave <place> the office </place> about eleven , the London train by which I hoped to get away with my booty was due at a quarter past that hour : what I had to do must be done within the next thirty minutes , or not at all . I said to myself : ' I will wait till St. Mary 's chimes the quarter to eleven , on the chance of Mr. Hazeldine again going into the strong - room , when I will spring out and shut him in ."
ZCPNVL	32575	Dorothy	the cloak - room	". "" "" There 's been too much loitering about <place> the cloak - room </place> lately , "" vouchsafed <char> Dorothy </char> . "" Bow - wow !"	"and suspiciously . "" Why are you in such a precious hurry to get rid of us to - day ? "" asked Mona Parker , pertly . "" You 're not generally so keen on us going off early . "" "" There 's been too much loitering about <place> the cloak - room </place> lately , "" vouchsafed <char> Dorothy </char> . "" Bow - wow !"	"exceedingly curious , and made every effort to overhear the proceedings . On this occasion the seniors took elaborate precautions against intrusion from the lower school . Two monitresses stood in the cloak - room and sternly chivvied the younger girls to hasten their steps homewards . They went unwillingly and suspiciously . "" Why are you in such a precious hurry to get rid of us to - day ? "" asked Mona Parker , pertly . "" You 're not generally so keen on us going off early . "" "" There 's been too much loitering about <place> the cloak - room </place> lately , "" vouchsafed <char> Dorothy </char> . "" Bow - wow !"
YRFGUP	4603	you	here	The dogs do n’t come into play against the people <char> you </char> bring <place> here </place> . ” It was a legend in Constantinople in Embassy	right . ” “ Will he come ? ” “ Yes . ” “ You know I always do what you want . ” “ I never want you to do dull things . ” “ That ’s true . The dogs do n’t come into play against the people <char> you </char> bring <place> here </place> . ” It was a legend in Constantinople in Embassy circles that Lady Ingleton always “ set the dogs ” at bores .	ravaged his face . ” “ That probably makes him much handsomer than he ever was before . ” “ He hates the thought of meeting any one . But if you will have him here once or twice , and people know it , it will make things all right . ” “ Will he come ? ” “ Yes . ” “ You know I always do what you want . ” “ I never want you to do dull things . ” “ That ’s true . The dogs do n’t come into play against the people <char> you </char> bring <place> here </place> . ” It was a legend in Constantinople in Embassy circles that Lady Ingleton always “ set the dogs ” at bores .
HCEVVU	38006	She	New Haven	, serviceable gown for traveling , and was driven into <place> New Haven </place> in ample time to catch her train . <char> She </char> made her connections in New York without any difficulty ,	"or you can buy it of the baker . "" Her cooking out of the way and everything about the house left in the most tidy manner imaginable , Maria packed her small trunk , arrayed herself in a good , serviceable gown for traveling , and was driven into <place> New Haven </place> in ample time to catch her train . <char> She </char> made her connections in New York without any difficulty , after having wired Clifford what hour she expected to arrive in Washington the following morning . He was at the station to meet her when the train rolled into it , and welcomed her most cordially ; indeed , a"	"you want a change from corned beef and ham , and there 's all kinds of veg'tables in the cellar . I guess you can manage some way till I come back , and if you get out of bread you can ask Miss Barnes to bake you some , or you can buy it of the baker . "" Her cooking out of the way and everything about the house left in the most tidy manner imaginable , Maria packed her small trunk , arrayed herself in a good , serviceable gown for traveling , and was driven into <place> New Haven </place> in ample time to catch her train . <char> She </char> made her connections in New York without any difficulty , after having wired Clifford what hour she expected to arrive in Washington the following morning . He was at the station to meet her when the train rolled into it , and welcomed her most cordially ; indeed , a great burden rolled from his heart the moment he caught sight of her strong , honest face , for he felt that she was equal to the responsibilities awaiting her ."
AHWGDT	65887	Desforges	the Rue Murillo	. She only paid visits and went shopping , but <char> Desforges </char> came to <place> the Rue Murillo </place> every day . I was in a cab stationed at	come to beg your pardon for having doubted your word . Yes -- I have played the spy upon her . What a feeling it is ! The first day , the second day , the third day -- nothing . She only paid visits and went shopping , but <char> Desforges </char> came to <place> the Rue Murillo </place> every day . I was in a cab stationed at the corner of the street , and when I saw him enter the house I suffered agonies of torture .	remarked Claude bitterly , and , parodying Chamfort 's celebrated phrase , added , ' Colette must not be discouraged . But what have you done ? ' ' What you advised me to do , ' replied René , in accents of peculiar asperity , ' and I have come to beg your pardon for having doubted your word . Yes -- I have played the spy upon her . What a feeling it is ! The first day , the second day , the third day -- nothing . She only paid visits and went shopping , but <char> Desforges </char> came to <place> the Rue Murillo </place> every day . I was in a cab stationed at the corner of the street , and when I saw him enter the house I suffered agonies of torture .
OIETZY	17156	me	my little porch	, and the China of Confucius is as real to <char> me </char> as that of Kwang Su . Without stirring from <place> my little porch </place> down here in the valley I have pierced the African	. In my mind I have gone the world over , and those wanderings have been unhampered by the limitations of mere time , for I know my India of the First Century as well as that of the Twentieth , and the China of Confucius is as real to <char> me </char> as that of Kwang Su . Without stirring from <place> my little porch </place> down here in the valley I have pierced the African jungles and surveyed the Arctic ice - floes . Often the mountains call me to come again , to climb them , to see the real world beyond , to live in it , to be of it , but	of life immeasurable . There are no chains to my prison , no steel cuffs to gall the limbs , no guards to threaten and cow me . Yet here I stay year after year . Here I was born and here I shall die . I am a traveller . In my mind I have gone the world over , and those wanderings have been unhampered by the limitations of mere time , for I know my India of the First Century as well as that of the Twentieth , and the China of Confucius is as real to <char> me </char> as that of Kwang Su . Without stirring from <place> my little porch </place> down here in the valley I have pierced the African jungles and surveyed the Arctic ice - floes . Often the mountains call me to come again , to climb them , to see the real world beyond , to live in it , to be of it , but I am a prisoner .
NSSMBO	1400	they	home	and carpet and so forth , you see , as <char> they </char> could spare from <place> home </place> . You must n't give me credit for the tablecloth	my own bread to earn , and my father has n't anything to give me , and I should n't be willing to take it , if he had . This is our sitting - room,--just such chairs and tables and carpet and so forth , you see , as <char> they </char> could spare from <place> home </place> . You must n't give me credit for the tablecloth and spoons and castors , because they come for you from the coffee - house .	, for it will be supplied from our coffee - house here , and ( it is only right I should add ) at your expense , such being Mr. Jaggers 's directions . As to our lodging , it 's not by any means splendid , because I have my own bread to earn , and my father has n't anything to give me , and I should n't be willing to take it , if he had . This is our sitting - room,--just such chairs and tables and carpet and so forth , you see , as <char> they </char> could spare from <place> home </place> . You must n't give me credit for the tablecloth and spoons and castors , because they come for you from the coffee - house .
CDSZPB	65382	the new champion of Canada the handsome young man they had met at her home	her home	none of her friends had recognized in the photograph of <char> the new champion of Canada the handsome young man they had met at <place> her home </char> </place> . They were puzzled by her decision to spend a	” He pondered deeply for a moment , but , seemingly unable to answer the question , shook his head sadly and turned to his duties . * * * * * Fortunately for Janet ’s peace of mind , none of her friends had recognized in the photograph of <char> the new champion of Canada the handsome young man they had met at <place> her home </char> </place> . They were puzzled by her decision to spend a holiday in the wilds until she casually mentioned that Mr. McLean was arranging for their entertainment , and she accepted with a smile the sly teasing that followed .	eart bleed . The poor motherless kid comin ’ to a bloke like me to ask such questions . ” He watched Connie as she slowly ascended the trail , still studying the magazine pages . “ But ’ ow the ’ ell can I ’ elp ’ er ? ” He pondered deeply for a moment , but , seemingly unable to answer the question , shook his head sadly and turned to his duties . * * * * * Fortunately for Janet ’s peace of mind , none of her friends had recognized in the photograph of <char> the new champion of Canada the handsome young man they had met at <place> her home </char> </place> . They were puzzled by her decision to spend a holiday in the wilds until she casually mentioned that Mr. McLean was arranging for their entertainment , and she accepted with a smile the sly teasing that followed .
AGOSLC	60097	a madman	the track	after me , you understand , and I ran like <char> a madman </char> . Of course , running along <place> the track </place> that way , it must have been up the back	, after a long time , or what seemed like a long time , I got out from among the trees inside the track and was on the track itself again . I thought the two black men were still after me , you understand , and I ran like <char> a madman </char> . Of course , running along <place> the track </place> that way , it must have been up the back stretch , I came after a time to where the old slaughter - house stood , in that field , beside the track . I knew it by its ungodly smell , scared as I was .	and being afraid of a man to make any sound . I do n’t know about that . It ’s over my head . But anyway I could n’t make a sound . I tried and tried and my throat hurt from trying and no sound came . And then , after a long time , or what seemed like a long time , I got out from among the trees inside the track and was on the track itself again . I thought the two black men were still after me , you understand , and I ran like <char> a madman </char> . Of course , running along <place> the track </place> that way , it must have been up the back stretch , I came after a time to where the old slaughter - house stood , in that field , beside the track . I knew it by its ungodly smell , scared as I was .
JSCTCF	51278	Sir Nicholas	the forest	soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to	air was full of the sounds of firing ; and then the men who had been sent forward fell back , crying that the Spaniards were drawn up in battle array , and were waiting to fall upon us so soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to support them . At the same time he ordered his mounted men to the front .	main body was massed together as closely as the nature of the ground would permit , Sir Nicholas himself directing all our movements with the utmost coolness and unconcern . As we pressed onward there was a sharp crack of an arquebus , then another and another , until the air was full of the sounds of firing ; and then the men who had been sent forward fell back , crying that the Spaniards were drawn up in battle array , and were waiting to fall upon us so soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to support them . At the same time he ordered his mounted men to the front .
OHVUHO	38922	a priestess of Freija	three hours further up the Oerze	"Thor like himself , along with his only daughter , <char> a priestess of Freija </char> , whoso sanctuary was situated about <place> three hours further up the Oerze </place> . They cried in an open outburst of rage,--""Our general"	", quiet and joyous . It seemed as if every man were pondering in his heart the preaching and the prayer ; all were yet hanging upon his words , when up rose Heinrich 's three sons , priests of Thor like himself , along with his only daughter , <char> a priestess of Freija </char> , whoso sanctuary was situated about <place> three hours further up the Oerze </place> . They cried in an open outburst of rage,--""Our general assembly at the stone - houses has led the people astray , in suffering the Christian preacher to proclaim his Christian faith ."	"would . "" "" I wonder why , "" said Flora . "" We must ask Mr. Murray . I do not know . Any more remarks ? or shall I go on ? "" "" Oh , go on , dear Ditto . "" "" ' Landolf rose up , quiet and joyous . It seemed as if every man were pondering in his heart the preaching and the prayer ; all were yet hanging upon his words , when up rose Heinrich 's three sons , priests of Thor like himself , along with his only daughter , <char> a priestess of Freija </char> , whoso sanctuary was situated about <place> three hours further up the Oerze </place> . They cried in an open outburst of rage,--""Our general assembly at the stone - houses has led the people astray , in suffering the Christian preacher to proclaim his Christian faith ."
JEJJUE	23653	I	there	". "" "" I am quite sure you wrong me <place> there </place> . I may as well own that <char> I </char> have taken a fancy to you . I am a"	"not come . "" "" Oh ! but that is exciting . _ Do _ tell it to me . "" "" If I did you would be the first to say I must never come to this house again . "" "" I am quite sure you wrong me <place> there </place> . I may as well own that <char> I </char> have taken a fancy to you . I am a spoiled child , and I always have my own way ."	"I want money , but I must earn it elsewhere . I can not come here . My husband will only allow me to do so on a certain condition . I can not even tell you the condition -- certainly I can not fulfil it , therefore I can not come . "" "" Oh ! but that is exciting . _ Do _ tell it to me . "" "" If I did you would be the first to say I must never come to this house again . "" "" I am quite sure you wrong me <place> there </place> . I may as well own that <char> I </char> have taken a fancy to you . I am a spoiled child , and I always have my own way ."
ANMLBV	8873	she	the house	Curious , ” whispered Mademoiselle Brun to herself , as <char> she </char> turned towards <place> the house </place> . She went indoors to get a hat , for	crept along the face of the slope , there now rose a bare red rock . There was no longer a short cut from the one house to the other . It made Perucca all the more inaccessible . “ Curious , ” whispered Mademoiselle Brun to herself , as <char> she </char> turned towards <place> the house </place> . She went indoors to get a hat , for the autumn sun was now glaring down upon them .	same thought , and made no answer . The footpath from the château up to the Casa by which Gilbert had come on the day of Mattei Perucca 's death , by which he had also ridden to the château one day , was completely obliterated . Where it had crept along the face of the slope , there now rose a bare red rock . There was no longer a short cut from the one house to the other . It made Perucca all the more inaccessible . “ Curious , ” whispered Mademoiselle Brun to herself , as <char> she </char> turned towards <place> the house </place> . She went indoors to get a hat , for the autumn sun was now glaring down upon them .
FWRSRN	34481	their	prison	when they were quietly apprehended , and driven off to <place> prison </place> , without any of <char> their </char> friends suspecting what had become of them . The residences	It was an admirable device of the Minister 's to prevent a disturbance , had he dreaded one ; for all those whom he had reason to suspect were , like Luis , requested to walk on one side , when they were quietly apprehended , and driven off to <place> prison </place> , without any of <char> their </char> friends suspecting what had become of them . The residences of the various members of the Tavora family were surrounded by troops , so that none could escape .	"dice were unfortunate to him , but I wish to give him his revenge , or I may , perhaps , double the sum . "" "" He followed me through the hall of the passage , but I saw no more of him , "" was the answer . It was an admirable device of the Minister 's to prevent a disturbance , had he dreaded one ; for all those whom he had reason to suspect were , like Luis , requested to walk on one side , when they were quietly apprehended , and driven off to <place> prison </place> , without any of <char> their </char> friends suspecting what had become of them . The residences of the various members of the Tavora family were surrounded by troops , so that none could escape ."
JBJFVN	20840	his	Rennie ’s Range	Drew Kirby the young veteran contrived to get himself and <char> his </char> friend Anse hired as corral hands at <place> Rennie ’s Range </place> , but he was hardly prepared for the suspicion and	year before . Kinship with a man like Hunt Rennie , however — the legendary Don Cazar , owner of a matchless range and prize stallions — was not a claim to be made quickly or lightly . Posing as Drew Kirby the young veteran contrived to get himself and <char> his </char> friend Anse hired as corral hands at <place> Rennie ’s Range </place> , but he was hardly prepared for the suspicion and danger which stood between him and his father . As hotheaded as his father , Drew was ready to move on to California — until the day all proof of his Rennie name was stolen from him , and his	knew his business would not be questioned . To anyone in Tubacca there could be only one extraordinary thing about Drew , and that he could not reveal : his name , Rennie . Drew had come west from Kentucky to find a father he had thought dead until the year before . Kinship with a man like Hunt Rennie , however — the legendary Don Cazar , owner of a matchless range and prize stallions — was not a claim to be made quickly or lightly . Posing as Drew Kirby the young veteran contrived to get himself and <char> his </char> friend Anse hired as corral hands at <place> Rennie ’s Range </place> , but he was hardly prepared for the suspicion and danger which stood between him and his father . As hotheaded as his father , Drew was ready to move on to California — until the day all proof of his Rennie name was stolen from him , and his unwarranted arrest for horse - thieving brought on the accusations of the one man whose trust he needed .
LSZBDE	64082	Havelock	Delhi	; he who had gone with Peel 's Brigade and <char> Havelock </char> 's Highlanders to Lucknow and to <place> Delhi </place> -- his superiors and shipmates were now looking chiefly for	young again , for he felt that it was to him -- the old man - o'-war's - man -- he who had heard the thunder of Sebastopol , and seen the Russian bombs strewing all the Valley of Death ; he who had gone with Peel 's Brigade and <char> Havelock </char> 's Highlanders to Lucknow and to <place> Delhi </place> -- his superiors and shipmates were now looking chiefly for direction and advice . They all knew well enough how to load and fire , or ram home the charge with a capstan - bar ; but skill in adjusting the sight and the quoin under the breech became a	- way , ready to reload the fire - arms when they were discharged , and now Noah got the matches ready . How the old fellow 's eyes lit up ! A brightness spread over his storm - beaten and sorely - wrinkled visage , making him seem almost young again , for he felt that it was to him -- the old man - o'-war's - man -- he who had heard the thunder of Sebastopol , and seen the Russian bombs strewing all the Valley of Death ; he who had gone with Peel 's Brigade and <char> Havelock </char> 's Highlanders to Lucknow and to <place> Delhi </place> -- his superiors and shipmates were now looking chiefly for direction and advice . They all knew well enough how to load and fire , or ram home the charge with a capstan - bar ; but skill in adjusting the sight and the quoin under the breech became a different affair .
WXVZMW	37619	Long Alex	the hill	horseman ; still he was able to stick on . <char> Long Alex </char> had run up to the brow of <place> the hill </place> and there he took another shot , it was a	gave him a little cover . There was no saddle on Kildare , though his bridle was on , and Tom Bats , though he had been a trooper in a cavalry regiment , was by no means a finished horseman ; still he was able to stick on . <char> Long Alex </char> had run up to the brow of <place> the hill </place> and there he took another shot , it was a long shot , but this time it hit , and Kildare stumbled as Tom let the rein fall loose over his head , as his shattered left arm fell helpless to his side . He was not hit so badly	round he saw that Long Alex had snatched up a carbine and was pointing it at him , while Bill was mounting The Muffin Man , to give him chase . Long Alex 's bullet whirled unpleasantly near him , but the ground , which sloped down a little , gave him a little cover . There was no saddle on Kildare , though his bridle was on , and Tom Bats , though he had been a trooper in a cavalry regiment , was by no means a finished horseman ; still he was able to stick on . <char> Long Alex </char> had run up to the brow of <place> the hill </place> and there he took another shot , it was a long shot , but this time it hit , and Kildare stumbled as Tom let the rein fall loose over his head , as his shattered left arm fell helpless to his side . He was not hit so badly that he could not keep on .
VBOBMU	8684	I	Middle Western states	whole Anglo - Saxon world , particularly our Western and <place> Middle Western states </place> . Fortunately <char> I </char> submitted my manuscript to Frederick William before cabling the interview	never touch her . ” The conversation now turned to other subjects and presently the prince was led by enthusiasm or arrogance to make a series of statements that gave extraordinary importance to my interview , since they enraged the whole Anglo - Saxon world , particularly our Western and <place> Middle Western states </place> . Fortunately <char> I </char> submitted my manuscript to Frederick William before cabling the interview to London , so there was no danger of his repudiating my words . With brutal frankness this future ruler of a nation maintained that against German arms America must now go down to defeat just as England went down	your super - dreadnoughts-- ” “ Exactly . One of our super - dreadnoughts can lie off Rockaway Beach and drop shells from her twelve - inch guns into Union Square , and the twelve - inch guns of your harbour forts , handicapped by their stupid carriages , could never touch her . ” The conversation now turned to other subjects and presently the prince was led by enthusiasm or arrogance to make a series of statements that gave extraordinary importance to my interview , since they enraged the whole Anglo - Saxon world , particularly our Western and <place> Middle Western states </place> . Fortunately <char> I </char> submitted my manuscript to Frederick William before cabling the interview to London , so there was no danger of his repudiating my words . With brutal frankness this future ruler of a nation maintained that against German arms America must now go down to defeat just as England went down to partial defeat in 1917 and for the same unchangeable reason that the fittest among nations inevitably survive .
KNQJWI	23745	Us	Wall Street	"excuse me ! "" CHAPTER VIII . A Welcome to <place> Wall Street </place> and <char> Us </char> . "" Welcome ! "" intoned Captain Tolliver , with"	"! Only , when you have taken Mr. and Mrs. Barslow to the hotel , will you please take me home ? Our little supper - party -- I do n't feel quite equal to it , if you will excuse me ! "" CHAPTER VIII . A Welcome to <place> Wall Street </place> and <char> Us </char> . "" Welcome ! "" intoned Captain Tolliver , with his hat in his hand , bowing low to Mrs. Barslow ."	"with redoubled heartiness , all his absent - mindedness gone . "" I 'll drive you to the hotel , "" said Jim . "" You'll-- "" "" Miss Trescott is ill-- "" said Alice . "" Not at all , "" said Josie ; "" it has passed entirely ! Only , when you have taken Mr. and Mrs. Barslow to the hotel , will you please take me home ? Our little supper - party -- I do n't feel quite equal to it , if you will excuse me ! "" CHAPTER VIII . A Welcome to <place> Wall Street </place> and <char> Us </char> . "" Welcome ! "" intoned Captain Tolliver , with his hat in his hand , bowing low to Mrs. Barslow ."
AOXGJS	8995	her	Charles Street	her recollection of Boston . Rose was quite satisfied with <char> her </char> raptures as they drove through <place> Charles Street </place> , between the Common and the Public Garden , all	where people were walking and sitting , and children and babies playing together . It was a delightful scene ; and Katy received an impression of space and cheer and air and freshness , which ever after was associated with her recollection of Boston . Rose was quite satisfied with <char> her </char> raptures as they drove through <place> Charles Street </place> , between the Common and the Public Garden , all ablaze with autumn flowers , and down the length of Beacon Street with the blue bay shining between the handsome houses on the water side . Every vestibule and bay - window was gay with potted plants and flower -	turned into Boylston Street ; and on the right hand lay the Common , green as summer after the autumn rains , with the elm arches leafy still . Long , slant beams of afternoon sun were filtering through the boughs and falling across the turf and the paths , where people were walking and sitting , and children and babies playing together . It was a delightful scene ; and Katy received an impression of space and cheer and air and freshness , which ever after was associated with her recollection of Boston . Rose was quite satisfied with <char> her </char> raptures as they drove through <place> Charles Street </place> , between the Common and the Public Garden , all ablaze with autumn flowers , and down the length of Beacon Street with the blue bay shining between the handsome houses on the water side . Every vestibule and bay - window was gay with potted plants and flower - boxes ; and a concourse of happy - looking people , on foot , on horseback , and in carriages , was surging to and fro like an equal , prosperous tide , while the sunlight glorified all .
ONIMID	6124	God	this world	May , God reward and bless you , both in <place> this world </place> and the next ! May <char> God </char> bless us all ! said he .	amazement . And we kneeled together , blessing God , and one another , for several ecstatic minutes and my master coming in soon after , my dear father said , O sir , what a change is this ! May , God reward and bless you , both in <place> this world </place> and the next ! May <char> God </char> bless us all ! said he .	half a dozen questions more , before he could answer one . They permitted me to retire with my father ; and then I poured forth all my vows and thanksgivings to God for this additional blessing ; and confirmed all my master 's goodness to his scarce - believing amazement . And we kneeled together , blessing God , and one another , for several ecstatic minutes and my master coming in soon after , my dear father said , O sir , what a change is this ! May , God reward and bless you , both in <place> this world </place> and the next ! May <char> God </char> bless us all ! said he .
WAQPIS	8726	he	the road	Had he been seen , then ? In his haste <char> he </char> had failed to notice the two men following <place> the road </place> behind him . However , he at once regained self	live for the triumph of the Church . ” “ So you had good news this morning when you called on your bishop , Cardinal Sanguinetti ? ” This time the priest was unable to restrain a slight start . Had he been seen , then ? In his haste <char> he </char> had failed to notice the two men following <place> the road </place> behind him . However , he at once regained self - possession , and replied : “ Oh !	from the infinite vault of heaven . “ And the Pope , Abbe , is he dead ? ” Prada suddenly inquired . Santobono did not even start . “ I trust , ” he replied in all simplicity , “ that his Holiness still has many long years to live for the triumph of the Church . ” “ So you had good news this morning when you called on your bishop , Cardinal Sanguinetti ? ” This time the priest was unable to restrain a slight start . Had he been seen , then ? In his haste <char> he </char> had failed to notice the two men following <place> the road </place> behind him . However , he at once regained self - possession , and replied : “ Oh !
