ID	book_id	char_text	place_text	context_10	context_50	context_100
HCTOXQ	8135	I	the High Street	"saw them in the Precincts last Sunday afternoon , and <char> I </char> saw them myself this morning in <place> the High Street </place> . "" "" My dear Mrs. Preston , "" said"	" Oh well -- nothing really , except that every one 's asking what they can find in common . They 're always together . Last Monday Aggie Combermere met her coming out of the Rectory , then Ellen Stiles saw them in the Precincts last Sunday afternoon , and <char> I </char> saw them myself this morning in <place> the High Street </place> .  "" My dear Mrs. Preston , "" said Ronder , "" why _ should n't _"	"I 've dropped my little bag . It 's under that table . Thank you a thousand times ! And is n't it strange about Mrs. Brandon and Mr. Morris ? "" "" Is n't what strange ? "" asked Miss Ronder , regarding her guest with grim cynicism . "" Oh well -- nothing really , except that every one 's asking what they can find in common . They 're always together . Last Monday Aggie Combermere met her coming out of the Rectory , then Ellen Stiles saw them in the Precincts last Sunday afternoon , and <char> I </char> saw them myself this morning in <place> the High Street </place> . "" "" My dear Mrs. Preston , "" said Ronder , "" why _ should n't _"
MKMWMU	42093	her	mountain scenery	of Scotland as rather a wild scheme for herself and <char> her </char> little charge , having no special partiality for <place> mountain scenery </place> , and a dislike to change the old routine .	the hills , that her father had at last yielded , and it was arranged that she should accompany him to Glen Eagle , where he had taken shootings . Miss Prosser looked on the projected journey to the Highlands of Scotland as rather a wild scheme for herself and <char> her </char> little charge , having no special partiality for <place> mountain scenery </place> , and a dislike to change the old routine . But to Blanche , the prospect was full of the most delicious possibilities ; the unknown mountain country was to her imagination an enchanted land of peril and adventure , where she could herself become the heroine of a new	, but had been left to wander among trim English lanes , or to patrol the parade of fashionable watering - places , under the guardianship of her governess , Miss Prosser . This year , however , Blanche had been so earnest in her entreaties to be taken among the hills , that her father had at last yielded , and it was arranged that she should accompany him to Glen Eagle , where he had taken shootings . Miss Prosser looked on the projected journey to the Highlands of Scotland as rather a wild scheme for herself and <char> her </char> little charge , having no special partiality for <place> mountain scenery </place> , and a dislike to change the old routine . But to Blanche , the prospect was full of the most delicious possibilities ; the unknown mountain country was to her imagination an enchanted land of peril and adventure , where she could herself become the heroine of a new tale of romance .
EIMUNA	14854	Me	Snyder 's _ stairs	"you was brushin ' 'em down . "" "" _ <char> Me </char> _ brushin ' down _ <place> Snyder 's _ stairs </place> ! Well , now what do you think o '"	"  No , I did n't . "" "" What 'd I be kneelin ' on the stairs for , at four o'clock in the mornin ' , I should like to know ? "" "" It looked like you was brushin ' 'em down . "" "" _ <char> Me </char> _ brushin ' down _ <place> Snyder 's _ stairs </place> ! Well , now what do you think o ' that ? """	"was open , ' n ' I went out into the hall , ' n'-- "" "" Well ? "" "" An ' there was _ you _ , mother , on the stairs -- kneelin ' ! "" "" Guess you had a dream , did n't you ? "" "" No , I did n't . "" "" What 'd I be kneelin ' on the stairs for , at four o'clock in the mornin ' , I should like to know ? "" "" It looked like you was brushin ' 'em down . "" "" _ <char> Me </char> _ brushin ' down _ <place> Snyder 's _ stairs </place> ! Well , now what do you think o ' that ? """
DEWUWD	21036	me	London	meannesses , the failures and sins of my life in <place> London </place> , rose up before <char> me </char> and stared me in the face . Try all I	relief . My arm seemed to pain me more than ever before , my head ached , I was nearly suffocated with heat . And my mind was as restless as my body . One after another the follies and meannesses , the failures and sins of my life in <place> London </place> , rose up before <char> me </char> and stared me in the face . Try all I would , I could not get rid of them .	"sure and call if you want anything . "" Then everything was silent and dark , and I began to realise that I was ill . I shall never forget that night . I tossed restlessly and ceaselessly all through it . In whatever position I lay I found no relief . My arm seemed to pain me more than ever before , my head ached , I was nearly suffocated with heat . And my mind was as restless as my body . One after another the follies and meannesses , the failures and sins of my life in <place> London </place> , rose up before <char> me </char> and stared me in the face . Try all I would , I could not get rid of them ."
LBUAMJ	12932	Carrados	Brookbend Cottage	"impression when the boy rode up . "" Creake , <place> Brookbend Cottage </place> ? "" inquired <char> Carrados </char> , holding out his hand , and without a"	"a warning note as the telegraph - boy approached . Then Carrados took up a convincing attitude with his hand on the gate while Mr. Carlyle lent himself to the semblance of a departing friend . That was the inevitable impression when the boy rode up . "" Creake , <place> Brookbend Cottage </place> ? "" inquired <char> Carrados </char> , holding out his hand , and without a second thought the boy gave him the envelope and rode away on the assurance that there would be no reply . "" Some day , my friend , "" remarked Mr. Carlyle , looking nervously toward the unseen house ,"	"get that telegram , Max ? "" "" Ask for it , "" was the laconic explanation . And , stripping the artifice of any elaboration , he simply asked for it and got it . The car , posted at a convenient bend in the road , gave him a warning note as the telegraph - boy approached . Then Carrados took up a convincing attitude with his hand on the gate while Mr. Carlyle lent himself to the semblance of a departing friend . That was the inevitable impression when the boy rode up . "" Creake , <place> Brookbend Cottage </place> ? "" inquired <char> Carrados </char> , holding out his hand , and without a second thought the boy gave him the envelope and rode away on the assurance that there would be no reply . "" Some day , my friend , "" remarked Mr. Carlyle , looking nervously toward the unseen house , "" your ingenuity will get you into a tight corner"
YDCJDA	55270	Mr. Sandford	a gulf all round that one spot of undermined earth on which he stood	retire to the peaceful fields behind : whereas , to <char> Mr. Sandford </char> , there were no peaceful fields , but <place> a gulf all round that one spot of undermined earth on which he stood </place> . Presently he found himself at his own door ,	find himself on the brink of a fearful precipice , that would have been like his case : but not so bad as his case , for the man would have it in his power to draw back , to retire to the peaceful fields behind : whereas , to <char> Mr. Sandford </char> , there were no peaceful fields , but <place> a gulf all round that one spot of undermined earth on which he stood </place> . Presently he found himself at his own door , very tired and a little dazed in mind , thinking of that precipice , of nothing more distinct .	it over ? If it were possible to imagine the case of a man who , walking serenely over a wide and peaceful country , should suddenly , with the softest , scarcely audible , roll of the pebbles under his feet , see the earth yawn before him and find himself on the brink of a fearful precipice , that would have been like his case : but not so bad as his case , for the man would have it in his power to draw back , to retire to the peaceful fields behind : whereas , to <char> Mr. Sandford </char> , there were no peaceful fields , but <place> a gulf all round that one spot of undermined earth on which he stood </place> . Presently he found himself at his own door , very tired and a little dazed in mind , thinking of that precipice , of nothing more distinct .
TJEAGQ	4493	he	It	residence . ' And it was a gentlemanly residence , <char> he </char> thought as he took leave of it . <place> It </place> was one , neatly named to fit the place .	course , to present himself to Lady Camper , in common civility , immediately after it . And first , what were the phrases he had to avoid uttering in her presence ? He could remember only the ' gentlemanly residence . ' And it was a gentlemanly residence , <char> he </char> thought as he took leave of it . <place> It </place> was one , neatly named to fit the place . Lady Camper is indeed a most eccentric person !	is arranged , and I beg -- I say I beg . . . I came out for fresh air and pace . ' .. The General rode frantically . In spite of the fresh air , he was unable to eat at breakfast . He was bound , of course , to present himself to Lady Camper , in common civility , immediately after it . And first , what were the phrases he had to avoid uttering in her presence ? He could remember only the ' gentlemanly residence . ' And it was a gentlemanly residence , <char> he </char> thought as he took leave of it . <place> It </place> was one , neatly named to fit the place . Lady Camper is indeed a most eccentric person !
POBLCD	4411	both	the forest	gave the friendly animal a pat of recognition , and <char> both </char> were silent in <place> the forest </place> - silence . It was impossible for Richard to return	half buried in dead leaves of past summers , beside a brook , he halted as one who had reached his journey 's end . There he discovered he had a companion in Lady Judith 's little dog . He gave the friendly animal a pat of recognition , and <char> both </char> were silent in <place> the forest </place> - silence . It was impossible for Richard to return ; his heart was surcharged .	him as he was ; and that to her eyes it would be infamy for him to go and print his kiss upon his child . Then came stern efforts to command his misery and make the nerves of his face iron . By the log of an ancient tree half buried in dead leaves of past summers , beside a brook , he halted as one who had reached his journey 's end . There he discovered he had a companion in Lady Judith 's little dog . He gave the friendly animal a pat of recognition , and <char> both </char> were silent in <place> the forest </place> - silence . It was impossible for Richard to return ; his heart was surcharged .
JSUPQX	49520	their	the road	gone home with their frails upon their backs , and <char> their </char> little ones coming down <place> the road </place> to meet them . Dizzily I pushed my way into	an old apple - trunk , and fell asleep beside it . When I awoke , the sun was set ; and the men ( who were now working overtime , to be ready for the strawberries ) were all gone home with their frails upon their backs , and <char> their </char> little ones coming down <place> the road </place> to meet them . Dizzily I pushed my way into a grassy alley , and sauntered homeward , wishing only to go home for ever .	got to our door , I set it down , and could not bring myself even to enter the house . Away I went , and got into the loneliest place I could find ; and being rather light of head from grief and want of food , fell over an old apple - trunk , and fell asleep beside it . When I awoke , the sun was set ; and the men ( who were now working overtime , to be ready for the strawberries ) were all gone home with their frails upon their backs , and <char> their </char> little ones coming down <place> the road </place> to meet them . Dizzily I pushed my way into a grassy alley , and sauntered homeward , wishing only to go home for ever .
YYLICB	13721	the man who , in the presence of his very friends , parades a barred and bolted front,--that man so highly prizes his sweet self , that he cares not to profane the shrine he worships , by throwing open its portals	the shrine he worships	as a phase of self - conceit . Whereas , <char> the man who , in the presence of his very friends , parades a barred and bolted front,--that man so highly prizes his sweet self , that he cares not to profane <place> the shrine he worships </place> , by throwing open its portals </char> . He is locked up ; and Ego is the	merits , even if imaginary , as to lament over undeniable deficiencies . Besides , such men are prone to moods , which to shallow - minded , unsympathizing mortals , make their occasional distrust of themselves , appear but as a phase of self - conceit . Whereas , <char> the man who , in the presence of his very friends , parades a barred and bolted front,--that man so highly prizes his sweet self , that he cares not to profane <place> the shrine he worships </place> , by throwing open its portals </char> . He is locked up ; and Ego is the key .	" Not more so , than sincere ,  said Babbalanja . "" He who is frank , will often appear vain , my lord . Having no guile , he speaks as freely of himself , as of another ; and is just as ready to honor his own merits , even if imaginary , as to lament over undeniable deficiencies . Besides , such men are prone to moods , which to shallow - minded , unsympathizing mortals , make their occasional distrust of themselves , appear but as a phase of self - conceit . Whereas , <char> the man who , in the presence of his very friends , parades a barred and bolted front,--that man so highly prizes his sweet self , that he cares not to profane <place> the shrine he worships </place> , by throwing open its portals </char> . He is locked up ; and Ego is the key ."
KYYNQK	3828	me	my little corner in the Garden of Prosperpine	beneath it all ; but what their nature is baffles <char> me </char> . Although I contemplate with equanimity <place> my little corner in the Garden of Prosperpine </place> , and with indifference this common lodging - house of	dead or has vanished into space , she pins all her hopes of happiness on finding him . And why had her salvation from destruction nothing to do with Dale ? There is obviously another range of emotions at work beneath it all ; but what their nature is baffles <char> me </char> . Although I contemplate with equanimity <place> my little corner in the Garden of Prosperpine </place> , and with indifference this common lodging - house of earth , and although I view mundane affairs with the same fine , calm , philosophic , satirical eye as if I were already a disembodied spirit , yet I do not like to be baffled . It makes me	she gazed at me with a tragic air , wringing her hands . I was puzzled to find an adequate reason for this sudden emotional outburst . Hitherto she had accepted the prospect of a resumption of married life with a fatalistic calm . Now when the man is either dead or has vanished into space , she pins all her hopes of happiness on finding him . And why had her salvation from destruction nothing to do with Dale ? There is obviously another range of emotions at work beneath it all ; but what their nature is baffles <char> me </char> . Although I contemplate with equanimity <place> my little corner in the Garden of Prosperpine </place> , and with indifference this common lodging - house of earth , and although I view mundane affairs with the same fine , calm , philosophic , satirical eye as if I were already a disembodied spirit , yet I do not like to be baffled . It makes me angry .
ONDLNL	2691	her	her own room	have been only in contrast . Aunt Kate turned away <char> her </char> head , and finally arose and went into <place> her own room </place> and closed the door . Nan dared not continue the	Christian duty in these woods . Now , at Pale Lick they 've got a church----- ” She stopped suddenly , and her face paled , while the ugly scar on her neck seemed to glow ; but that may have been only in contrast . Aunt Kate turned away <char> her </char> head , and finally arose and went into <place> her own room </place> and closed the door . Nan dared not continue the subject when the good woman came out again , and the talk of a Sunday School for Pine Camp , for the time being , was ended .	things . They hate to spend that fifty dollars for Elder Posey , they 'd get a cheaper man if there were such . There 's never been much out of the common happen here at Pine Camp . It takes trouble and destruction to wake folks up to their Christian duty in these woods . Now , at Pale Lick they 've got a church----- ” She stopped suddenly , and her face paled , while the ugly scar on her neck seemed to glow ; but that may have been only in contrast . Aunt Kate turned away <char> her </char> head , and finally arose and went into <place> her own room </place> and closed the door . Nan dared not continue the subject when the good woman came out again , and the talk of a Sunday School for Pine Camp , for the time being , was ended .
DYKLTT	19402	the Westerner	the house	, unable to sleep and wandering as restlessly about within <place> the house </place> as <char> the Westerner </char> had upon the outside , had come unexpectedly upon the	-- were to wait outside , while their pals on the inside made their search for valuables . Suddenly there came a cry for help from within the house , followed by the sounds of a struggle . Fairfax Lee , unable to sleep and wandering as restlessly about within <place> the house </place> as <char> the Westerner </char> had upon the outside , had come unexpectedly upon the first burglar at the upper landing of the rear stairway . The burglar looked so marvelously like the crazy office - hunter , Bill Gaston , that Lee believed him to be Gaston , and that Gaston had invaded the	, wondering what course he ought to pursue . Before he could make up his mind , the first burglar had disappeared , and a second was being helped through the window . Two of the burglars -- there were four or five of them , as Badger could see -- were to wait outside , while their pals on the inside made their search for valuables . Suddenly there came a cry for help from within the house , followed by the sounds of a struggle . Fairfax Lee , unable to sleep and wandering as restlessly about within <place> the house </place> as <char> the Westerner </char> had upon the outside , had come unexpectedly upon the first burglar at the upper landing of the rear stairway . The burglar looked so marvelously like the crazy office - hunter , Bill Gaston , that Lee believed him to be Gaston , and that Gaston had invaded the house for purposes of assassination .
VJMOBQ	15274	he	the wilderness	of protection . But at present they were still in <place> the wilderness </place> ; and he began to be glad that <char> he </char> was here too , and might have the privilege of	such brothers as she had , that she had come forth as lovely and unhurt as she seemed ? He somehow began to feel a great anxiety for her lonely future and a desire to put her in the way of protection . But at present they were still in <place> the wilderness </place> ; and he began to be glad that <char> he </char> was here too , and might have the privilege of protecting her now , if there should be need . As it grew toward evening , they came upon a little grassy spot in a coulee where the horses might rest and eat .	flower - like girl who seemed to have blossomed in the wilderness with no hand to cultivate her save a lazy , clever , drunken father , and a kind but ignorant mother . How could she have escaped being coarsened amid such surroundings . How was it , with such brothers as she had , that she had come forth as lovely and unhurt as she seemed ? He somehow began to feel a great anxiety for her lonely future and a desire to put her in the way of protection . But at present they were still in <place> the wilderness </place> ; and he began to be glad that <char> he </char> was here too , and might have the privilege of protecting her now , if there should be need . As it grew toward evening , they came upon a little grassy spot in a coulee where the horses might rest and eat .
QFOIEM	8573	us	Sparta	"broth in Susa . "" "" The Gods forbid ! <place> Sparta </place> never invades . Life with <char> us </char> is too precious , for we are few . Pausanias"	", "" said he , after a pause . "" Envy ! no ; we only hate them , Thrasyllus Yon Eretrian tells me rare things of the East . Time may come when we shall sup on the black broth in Susa . "" "" The Gods forbid ! <place> Sparta </place> never invades . Life with <char> us </char> is too precious , for we are few . Pausanias , I would we were well quit of Byzantium ."	"insult to our solemn existence . "" There was a strange mixture of irony and passion in the Spartan 's voice as he thus spoke , and Thrasyllus looked at him in grave surprise . "" There is nothing to envy in the woman - like debaucheries of the Ionian , "" said he , after a pause . "" Envy ! no ; we only hate them , Thrasyllus Yon Eretrian tells me rare things of the East . Time may come when we shall sup on the black broth in Susa . "" "" The Gods forbid ! <place> Sparta </place> never invades . Life with <char> us </char> is too precious , for we are few . Pausanias , I would we were well quit of Byzantium ."
KJVGWR	38561	her	the quarry	just awake , unloosening her glittering hair , and opening <char> her </char> purple eyes . I went across <place> the quarry </place> , down to where the brook ran murmuring a tale	overgrown waste were aglow with very early dog - violets ; there the sparks were coming out on the bits of gorse , and among the stones the colt - foot plumes were already silvery . Here was spring sitting just awake , unloosening her glittering hair , and opening <char> her </char> purple eyes . I went across <place> the quarry </place> , down to where the brook ran murmuring a tale to the primroses and the budding trees . I was startled from my wandering among the fresh things by a faint clatter of stones .	used the unknown access , and I admired the care and ingenuity of the keeper , who had fitted and wedged the long stones into the uncertain pile . It was warm in the quarry : there the sunshine seemed to thicken and sweeten ; there the little mounds of overgrown waste were aglow with very early dog - violets ; there the sparks were coming out on the bits of gorse , and among the stones the colt - foot plumes were already silvery . Here was spring sitting just awake , unloosening her glittering hair , and opening <char> her </char> purple eyes . I went across <place> the quarry </place> , down to where the brook ran murmuring a tale to the primroses and the budding trees . I was startled from my wandering among the fresh things by a faint clatter of stones .
ZFNHQH	30417	he	the outhouses	. As night would overtake us in the forest , <char> he </char> had a brief search made of <place> the outhouses </place> , and a number of dry pine sticks were found	"in an hour at the utmost , or at the end of the hour you shall hang to the tree I then happen to be under . "" He thereupon gave orders to the guardsmen , and to the prisoners . As night would overtake us in the forest , <char> he </char> had a brief search made of <place> the outhouses </place> , and a number of dry pine sticks were found , to serve as torches . Our party was to go mounted , except the robbers impressed to carry the battering ram : so I went to the stalls at one side of the yard , and found my own"	"the pine trunk with which we rammed this gate , to reach the tower of Morlon ? "" "" Two hours , Monsieur , I should say , "" replied the robber . "" It is too much , "" said the guardsman . "" You will lead us thither in an hour at the utmost , or at the end of the hour you shall hang to the tree I then happen to be under . "" He thereupon gave orders to the guardsmen , and to the prisoners . As night would overtake us in the forest , <char> he </char> had a brief search made of <place> the outhouses </place> , and a number of dry pine sticks were found , to serve as torches . Our party was to go mounted , except the robbers impressed to carry the battering ram : so I went to the stalls at one side of the yard , and found my own horse , chewing hay in fraternal companionship with the animals which had doubtless brought Captain Ferragant and his men from Lavardin ."
CQBWSG	26407	we	the fields	A tree covered with good fruit is never unnoticed in <place> the fields </place> . If <char> we </char> bear thorns and briers , we ca n't expect	what it is to lack friends , if we keep our hearts ready to receive them . If we are growing good and kind and helpful , those who wish for help and kindness will surely find us out . A tree covered with good fruit is never unnoticed in <place> the fields </place> . If <char> we </char> bear thorns and briers , we ca n't expect people to take very great pains to come and gather them . It is thought by many persons to be not only a bad plan , but an ill - bred thing , to give out to more than a	instead of winter to see a bit of imprisoned summer , so friend after friend came to find there was another garden in her own heart , and Miss Sydney learned the blessedness there is in loving and giving and helping . For it is sure we never shall know what it is to lack friends , if we keep our hearts ready to receive them . If we are growing good and kind and helpful , those who wish for help and kindness will surely find us out . A tree covered with good fruit is never unnoticed in <place> the fields </place> . If <char> we </char> bear thorns and briers , we ca n't expect people to take very great pains to come and gather them . It is thought by many persons to be not only a bad plan , but an ill - bred thing , to give out to more than a few carefully selected friends
JANNKQ	35576	the children	home	" was out . But of all the bits of <place> home </place> life in her letters , those about <char> the children </char> -- for in a year and a half there was	guest . One morning she wrote  in the midst of household troubles , "" as she said , for the Emperor and Empress had just sent word that they were coming to breakfast with her , and "" Louis "" was out . But of all the bits of <place> home </place> life in her letters , those about <char> the children </char> -- for in a year and a half there was also a little Elizabeth -- must have given the most pleasure to the royal Grandmamma . On one page the Princess described some political complication between kingdoms , and on the next was the astounding news that little Victoria could"	"other good things that arrived at Christmas time ; and she wrote of her various little dilemmas , ranging all the way from a half - hour 's hunt for a pen just after a journey to the whirl of making the dining room into a bedroom to accommodate a guest . One morning she wrote "" in the midst of household troubles , "" as she said , for the Emperor and Empress had just sent word that they were coming to breakfast with her , and "" Louis "" was out . But of all the bits of <place> home </place> life in her letters , those about <char> the children </char> -- for in a year and a half there was also a little Elizabeth -- must have given the most pleasure to the royal Grandmamma . On one page the Princess described some political complication between kingdoms , and on the next was the astounding news that little Victoria could get on her feet by the help of a chair and could push it across the room ."	Valid
ESTBPW	35071	they	the encampment	led him in a circuitous route round the back of <place> the encampment </place> . Suddenly <char> they </char> came to a hillside covered with wild oats ,	"cow . Plenty tumble , "" snickered Susyjan , while Rob 's cheeks burned wrathfully . He took greater care from that time on , and managed to follow the noiselessly gliding girl without causing another alarm , while she led him in a circuitous route round the back of <place> the encampment </place> . Suddenly <char> they </char> came to a hillside covered with wild oats , on which several dark objects that the boy made out to be ponies were hobbled . Deftly seizing one by the nose , the girl forced a rope "" hackamore "" she had brought with her into its mouth ,"	"the shadow and hardly daring to breathe , thought that they were about to examine his tepee . To his intense relief , however , they contented themselves with gazing about them , and seeing nothing unusual , resumed their statue - like vigil . "" White boy like lame cow . Plenty tumble , "" snickered Susyjan , while Rob 's cheeks burned wrathfully . He took greater care from that time on , and managed to follow the noiselessly gliding girl without causing another alarm , while she led him in a circuitous route round the back of <place> the encampment </place> . Suddenly <char> they </char> came to a hillside covered with wild oats , on which several dark objects that the boy made out to be ponies were hobbled . Deftly seizing one by the nose , the girl forced a rope "" hackamore "" she had brought with her into its mouth , and cast off its hobbles"
TZZGYV	59728	Walther	Markham	in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay	library carts for the servo - robots , who swiftly fell to loading the carts and trundling them back to the elevator . Walther soon moved ahead of the leader and began marking the books himself . They had started in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay , Moliere .... Leaping to the next tier , he raced through the stacks marking the works of Nathan and Newton , O'Neill ... Ovid ....	the book vault . Tier upon tier , the stacks of books reached in every direction as far as a flashlight beam could probe . Motioning Walther to follow him , the leader took a piece of chalk and began marking off groups of books . The men rounded up library carts for the servo - robots , who swiftly fell to loading the carts and trundling them back to the elevator . Walther soon moved ahead of the leader and began marking the books himself . They had started in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay , Moliere .... Leaping to the next tier , he raced through the stacks marking the works of Nathan and Newton , O'Neill ... Ovid ....
TBUWCO	15607	I	here	! Wilford , you will not blame me bringing baby <place> here </place> ? I did not think she would die . <char> I </char> 'd give my life for hers if that would bring	". He was bending over her in an instant , and her arms were around his neck , while she said to him so sadly : "" Our baby is dead -- you've nobody left but me ; and oh ! Wilford , you will not blame me bringing baby <place> here </place> ? I did not think she would die . <char> I </char> 'd give my life for hers if that would bring her back . Say , Wilford , would you rather it was me lying as baby lies , and she here in your arms ? "" "" No , Katy , "" Wilford answered , and by his voice Katy"	"awaken her . He could hear the ticking of his watch and the beating of his heart as he waited for the first sound which should herald Katy 's waking . Suddenly there was a low , gasping moan , and Katy 's eyes unclosed and rested on her husband . He was bending over her in an instant , and her arms were around his neck , while she said to him so sadly : "" Our baby is dead -- you've nobody left but me ; and oh ! Wilford , you will not blame me bringing baby <place> here </place> ? I did not think she would die . <char> I </char> 'd give my life for hers if that would bring her back . Say , Wilford , would you rather it was me lying as baby lies , and she here in your arms ? "" "" No , Katy , "" Wilford answered , and by his voice Katy knew that she was wholly forgiven , crying on his neck in a plaintive , piteous way , while Wilford soothed and pitied and caressed , feeling subdued and humbled , and we must confess it , feeling too how very good and generous he was to be thus forbearing"
NSGMBN	48144	he	this spot	against a radiator . “ Why did n’t we find <place> this spot </place> this morning ? ” <char> he </char> asked . “ This is my idea of comfortable	minutes before twelve o’clock , just as the first trickle of workers began to emerge on their way to lunch . From a lobby across the street they watched the trickle swell to a steady stream . Sandy leaned comfortably against a radiator . “ Why did n’t we find <place> this spot </place> this morning ? ” <char> he </char> asked . “ This is my idea of comfortable sleuthing	broke a promise ? ” He stood up . “ Are you ready ? ” For a moment their eyes met and they both grinned . “ Yes , ” Ken said then . “ I ’m ready . ” The boys reached the building on Ninth Avenue a few minutes before twelve o’clock , just as the first trickle of workers began to emerge on their way to lunch . From a lobby across the street they watched the trickle swell to a steady stream . Sandy leaned comfortably against a radiator . “ Why did n’t we find <place> this spot </place> this morning ? ” <char> he </char> asked . “ This is my idea of comfortable sleuthing
SXCOZV	58192	We	Cambridge	right to vote against you , had n’t I ? <char> We </char> do n’t want any of your sort in <place> Cambridge </place> . ” “ My sort ?	kept me out last year , you know . ” “ Who said so ? ” “ It does n’t matter . I know it ’s so . ” “ Well , what if I did ? I had a right to vote against you , had n’t I ? <char> We </char> do n’t want any of your sort in <place> Cambridge </place> . ” “ My sort ?	answered Hiltz with a shrug . “ He did all he could to help Vinton beat me for the committee . It was none of his business . ” “ Perhaps not . The only reason Dan wanted to beat you was so I could get into Cambridge . You kept me out last year , you know . ” “ Who said so ? ” “ It does n’t matter . I know it ’s so . ” “ Well , what if I did ? I had a right to vote against you , had n’t I ? <char> We </char> do n’t want any of your sort in <place> Cambridge </place> . ” “ My sort ?
UAESYO	39422	Gladys	Kensington Gardens	she did not like herself ; she offered to take <char> Gladys </char> and Marjorie for a walk in <place> Kensington Gardens </place> , because a rumor had reached her of a wonderful	scene otherwise , and her heart quickened slightly at the thought of the surprise she was going to spring upon the family that evening . Norah was unusually pleasant to everybody all day : she gave Vincent some sweets that she did not like herself ; she offered to take <char> Gladys </char> and Marjorie for a walk in <place> Kensington Gardens </place> , because a rumor had reached her of a wonderful display of hats in one of the big shops in Kensington High Street . She noticed that when her father came back from the office he seemed to have forgotten about the scene of last night , and she saw	word about her intention to precipitate their affair . Would it impress her father if she and Wilfred were to meet him at the station and approach the subject before supper ? No , on the whole , she decided , it would be more prudent to provoke the final scene otherwise , and her heart quickened slightly at the thought of the surprise she was going to spring upon the family that evening . Norah was unusually pleasant to everybody all day : she gave Vincent some sweets that she did not like herself ; she offered to take <char> Gladys </char> and Marjorie for a walk in <place> Kensington Gardens </place> , because a rumor had reached her of a wonderful display of hats in one of the big shops in Kensington High Street . She noticed that when her father came back from the office he seemed to have forgotten about the scene of last night , and she saw her mother 's spirits rising at the prospect of an undisturbed evening .
TUBXSP	2642	our	it	were visiting your sister . This your first visit to <char> our </char> little burg ? Yes , we think <place> it </place> ’s quite a place . You see , we ’re	, I know about-- ‘ Hour ’ you mean .... Oh , how do you do , Mrs. Conklin ? Hello , Fred . Pleased to meet you , Miss Shoemaker . Yes , I saw in the paper you were visiting your sister . This your first visit to <char> our </char> little burg ? Yes , we think <place> it </place> ’s quite a place . You see , we ’re trying to make your stay as interesting as possible ....	Be all over by the time we get there ) Oh , Em ! Em ! ... EM ! ( Holler my head offl ) EM ! .... Well , why do n’t you answer me ? Well , I did n’t hear you . How much long -- Oh , I know about-- ‘ Hour ’ you mean .... Oh , how do you do , Mrs. Conklin ? Hello , Fred . Pleased to meet you , Miss Shoemaker . Yes , I saw in the paper you were visiting your sister . This your first visit to <char> our </char> little burg ? Yes , we think <place> it </place> ’s quite a place . You see , we ’re trying to make your stay as interesting as possible ....
GPFMZI	34808	Jack	the wood	; and I am pretty sure that were you , <char> Jack </char> , to search <place> the wood </place> early to - morrow morning , you would find your	seldom care to allow those that have been once domesticated to consort with them . My poor albatross even , though he was never thoroughly tamed , and certainly did finally desert me , yet used to return at intervals ; and I am pretty sure that were you , <char> Jack </char> , to search <place> the wood </place> early to - morrow morning , you would find your pet only too willing to come back to civilized life ; or , if you like , I will go myself and find him , for I should immensely like to have a paddle in the cajack all by myself	", and related our adventures . The account of Coco 's desertion was received with exclamations of surprise and sorrow . "" Yet , "" said Jenny , after a time , "" I do not think you should despair of his recovery , for animals in their native state seldom care to allow those that have been once domesticated to consort with them . My poor albatross even , though he was never thoroughly tamed , and certainly did finally desert me , yet used to return at intervals ; and I am pretty sure that were you , <char> Jack </char> , to search <place> the wood </place> early to - morrow morning , you would find your pet only too willing to come back to civilized life ; or , if you like , I will go myself and find him , for I should immensely like to have a paddle in the cajack all by myself . "" Jack was delighted at the former suggestion , and though he would not listen for a moment to Jenny 's request to be allowed to go alone , he agreed , if she cared for the fun of an early cruise , to accompany her in the canoe"
ICRUOP	15587	them	the South	A FLOWER . The many friends Macleod had made in <place> the South </place> -- or rather those of <char> them </char> who had remained in town till the end of	answer ; but as she turned away there was a quick flush of color in her face -- whether caused by anger or by a sudden revelation of her own thought it was impossible to say . CHAPTER XI . A FLOWER . The many friends Macleod had made in <place> the South </place> -- or rather those of <char> them </char> who had remained in town till the end of the season -- showed an unwonted interest in this nondescript party of his ; and it was at a comparatively early hour in the evening that the various groups of people began to show themselves in Miss Rawlinson 's garden	"White went into her father 's house she seemed rather grave . "" Gerty , "" said the younger sister , as she screwed up the gas , "" would n't the name of Lady Macleod look well in a play - bill ? "" The elder sister would not answer ; but as she turned away there was a quick flush of color in her face -- whether caused by anger or by a sudden revelation of her own thought it was impossible to say . CHAPTER XI . A FLOWER . The many friends Macleod had made in <place> the South </place> -- or rather those of <char> them </char> who had remained in town till the end of the season -- showed an unwonted interest in this nondescript party of his ; and it was at a comparatively early hour in the evening that the various groups of people began to show themselves in Miss Rawlinson 's garden . That prim old lady , with her quick , bright ways , and her humorous little speeches , studiously kept herself in the background"
