ID	book_id	char_text	place_text	context_10	context_50	context_100
ZMZGXM	13453	she	the house	church tower emerged . From the deep oriel window where <char> she </char> sat Diana could see a projecting wing of <place> the house </place> itself , its mellowed red brick , its Jacobean windows	rather a close - girt valley , leaned over and sheltered by the downs . Pastures studded with trees sloped away from the house on all sides ; the village was hidden from it by boundary woods ; only the church tower emerged . From the deep oriel window where <char> she </char> sat Diana could see a projecting wing of <place> the house </place> itself , its mellowed red brick , its Jacobean windows and roof . She could see also a corner of the moat with its running stream , a moat much older than the building it encircled , and beneath her eyes lay a small formal garden planned in the days	in a trance of feeling , she feasted her eyes on the quiet country scene . The old house which Diana Mallory had just begun to inhabit stood upon an upland , but it was an upland so surrounded by hills to north and east and south that it seemed rather a close - girt valley , leaned over and sheltered by the downs . Pastures studded with trees sloped away from the house on all sides ; the village was hidden from it by boundary woods ; only the church tower emerged . From the deep oriel window where <char> she </char> sat Diana could see a projecting wing of <place> the house </place> itself , its mellowed red brick , its Jacobean windows and roof . She could see also a corner of the moat with its running stream , a moat much older than the building it encircled , and beneath her eyes lay a small formal garden planned in the days of John Evelyn -- with its fountain and its sundial , and its beds in arabesque . The cold light of December lay upon it all ; there was no special beauty in the landscape , and no magnificence in the house or its surroundings . But every detail of
DVEQRG	22066	He	the Rappahannock	has been transferred . He is with General Ewell on <place> the Rappahannock </place> . <char> He </char> writes to Judith every week . They are beautiful letters	"men . He has withdrawn toward Woodstock . In spite of that dreadful Romney march , General Johnston and the soldiers seem to have confidence in him-- "" Molly came in with her soft little voice . "" Major Stafford has been transferred . He is with General Ewell on <place> the Rappahannock </place> . <char> He </char> writes to Judith every week . They are beautiful letters -- they make you see everything that is done . "" "" What do you hear from Richard Cleave ? "" "" He never writes . "" Judith came back from the window . "" It is raining , raining"	"the rainy night . "" What , "" asked Edward between two chords , "" what do you hear from the Valley ? "" Unity answered : "" General Banks has crossed the Potomac and entered Winchester -- poor , poor Winchester ! General Jackson has n't quite five thousand men . He has withdrawn toward Woodstock . In spite of that dreadful Romney march , General Johnston and the soldiers seem to have confidence in him-- "" Molly came in with her soft little voice . "" Major Stafford has been transferred . He is with General Ewell on <place> the Rappahannock </place> . <char> He </char> writes to Judith every week . They are beautiful letters -- they make you see everything that is done . "" "" What do you hear from Richard Cleave ? "" "" He never writes . "" Judith came back from the window . "" It is raining , raining ! The petals are falling from the pyrus japonica , and all the trees are bending ! Edward , war is terrible , but it lifts you up .... "" She locked her hands behind her head . "" It lifts you up , out in the storm or listening"
EAVRWS	8737	she	her property	. Proudly smiling , she held out her hand for <place> her property </place> , and as soon as <char> she </char> had it safe , she whisked it into the open	applauded hotly , the touch of theatricality finding immediate response . Langham was remorselessly conscious of the man ’s absurd _ chevelure _ and ill - fitting clothes . But Rose herself had evidently nothing but relish for the score . Proudly smiling , she held out her hand for <place> her property </place> , and as soon as <char> she </char> had it safe , she whisked it into the open drawer of a cabinet standing near , and drawing out the key , held it up a moment in her taper fingers , and then , depositing it in a little velvet bag hanging at her girdle , she closed	strain in him , which was the strain of race , asserting itself . ‘ But if de victor bows , ’ he said , dropping on one knee before her . ‘ If force lay down his spoils at de feet of beauty ? ’ The circle round them applauded hotly , the touch of theatricality finding immediate response . Langham was remorselessly conscious of the man ’s absurd _ chevelure _ and ill - fitting clothes . But Rose herself had evidently nothing but relish for the score . Proudly smiling , she held out her hand for <place> her property </place> , and as soon as <char> she </char> had it safe , she whisked it into the open drawer of a cabinet standing near , and drawing out the key , held it up a moment in her taper fingers , and then , depositing it in a little velvet bag hanging at her girdle , she closed the snap upon it with a little vindictive wave of triumph . Every movement was graceful , rapid , effective . Half a dozen German throats broke into guttural protest . Amid the storm of laughter and remonstrance , the door suddenly opened . The fluttered parlor - maid mumbled
SLWZWJ	50087	he	the place	saw him speaking to the bartender . In a moment <char> he </char> came out , and we left <place> the place </place> together . “ Colonel Buckstone is taking the nine -	preparing to minister to his needs . “ Again I am in the grasp of the octopus of intemperance , ” I heard Smead say , whereat the others roared with laughter . Soon he disengaged himself , and I saw him speaking to the bartender . In a moment <char> he </char> came out , and we left <place> the place </place> together . “ Colonel Buckstone is taking the nine - thirty train to St. Johnstown , ” he whispered . “ We must hurry and get aboard . There is yet time . ” We ran to the depot and caught the train . Colonel Buckstone sat near the center	every shape of man or beast the broad empire of Rome could furnish , and who never yet lowered his arm . ” This tournament of orators was interrupted by Smead , who was suddenly and almost simultaneously embraced by every member of the group , while the barkeeper was preparing to minister to his needs . “ Again I am in the grasp of the octopus of intemperance , ” I heard Smead say , whereat the others roared with laughter . Soon he disengaged himself , and I saw him speaking to the bartender . In a moment <char> he </char> came out , and we left <place> the place </place> together . “ Colonel Buckstone is taking the nine - thirty train to St. Johnstown , ” he whispered . “ We must hurry and get aboard . There is yet time . ” We ran to the depot and caught the train . Colonel Buckstone sat near the center of the smoking - car with Thurst Giles , a town drunkard , of Griggsby . Fortunately , we got a seat just behind them . I remember that , of the two , Thurst was much the soberer . Shabby and unshaven , he was an odd sort of
YDODYS	29686	They	the school	having the time of our lives in the backwoods ? <char> They </char> 'll all be back by this time , for <place> the school </place> was only to be closed for seven weeks , the	"to buckle round his waist . Then he remarked with twinkling eyes : "" Say ! Must n't the fellows at St. Wenford 's be green with envy if they think of themselves swotting away in class while we 're having the time of our lives in the backwoods ? <char> They </char> 'll all be back by this time , for <place> the school </place> was only to be closed for seven weeks , the doctor said . Lucky thing fever is -- in some ways . "" "" In some ways -- perhaps , "" repeated Bob in an undertone that had much seriousness in it , as he followed his friend 's example"	"you are the colour of a redskin , and nothing is safe from your teeth ! "" "" I 'll not deny that I 'm sometimes a bit peckish , "" returned the younger boy , entering one of the tents and filling a cartridge belt , which he proceeded to buckle round his waist . Then he remarked with twinkling eyes : "" Say ! Must n't the fellows at St. Wenford 's be green with envy if they think of themselves swotting away in class while we 're having the time of our lives in the backwoods ? <char> They </char> 'll all be back by this time , for <place> the school </place> was only to be closed for seven weeks , the doctor said . Lucky thing fever is -- in some ways . "" "" In some ways -- perhaps , "" repeated Bob in an undertone that had much seriousness in it , as he followed his friend 's example in preparing for the hunt . "" But it did n't seem very lucky -- to me -- when -- when your dad was sent for , post - haste , that night . It did n't seem the best of luck then -- to me , I mean ."
KZXEVX	57271	Anybody	it	led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months	found out later that the name of the place was _ Swasson _ ( Soissons ) . Must have been some battlin ’ ’ round that joint . “ After leavin ’ _ Swasson _ we hit a road that led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months ’ experience in Paris , would have guessed that we must be somewhere near the front . There was old trenches runnin ’ every which way ; at that time I thought the detail that dug ’em must have been	roofs gone , windows out , walls cavin ’ in . Some places were nothin’ but rubbish . There was so little left of a few houses that you could n’t have salvaged a thing even if you had a pull with the guy at the salvage dump . I found out later that the name of the place was _ Swasson _ ( Soissons ) . Must have been some battlin ’ ’ round that joint . “ After leavin ’ _ Swasson _ we hit a road that led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months ’ experience in Paris , would have guessed that we must be somewhere near the front . There was old trenches runnin ’ every which way ; at that time I thought the detail that dug ’em must have been zigzag , as all of the trenches was crooked like a bunch of old dead snakes . I saw _ beaucoup _ barbed wire stretched ’ round . But I ’ve seen lots more since that day . “ As we hiked along a gun would boom out some place
MIEBHG	28698	He	any city	"angrily . "" I know nothing about any destruction of <place> any city </place> . And furthermore-- "" "" <char> He </char> is telling the truth , "" the metal box said"	"the truth . Stand up . Get on your feet . "" The man rose slowly , flushing . "" See here-- "" "" Are you involved in the destruction of the city ? Answer ! "" The man swallowed angrily . "" I know nothing about any destruction of <place> any city </place> . And furthermore-- "" "" <char> He </char> is telling the truth , "" the metal box said tonelessly . "" Next person . "" The Leiter moved down the aisle . A thin , bald - headed man stood up nervously . "" No , sir , "" he said . "" I do n't know a"	"n't any saboteurs here . "" "" We 'll begin with you , "" the Leiter said to him , stepping up beside the man 's seat . One of the soldiers passed the Leiter a square metal box . "" This will soon tell us if you 're speaking the truth . Stand up . Get on your feet . "" The man rose slowly , flushing . "" See here-- "" "" Are you involved in the destruction of the city ? Answer ! "" The man swallowed angrily . "" I know nothing about any destruction of <place> any city </place> . And furthermore-- "" "" <char> He </char> is telling the truth , "" the metal box said tonelessly . "" Next person . "" The Leiter moved down the aisle . A thin , bald - headed man stood up nervously . "" No , sir , "" he said . "" I do n't know a thing about it . "" "" He is telling the truth , "" the box affirmed . "" Next person ! Stand up ! "" One person after another stood , answered , and sat down again in relief . At last there were only a few people left who"
ZJUCUT	33612	this paragon	the ranch	, was inclined to make an exception . Jean brought <char> this paragon </char> to <place> the ranch </place> over Sunday . Alice Page was a clear - eyed	fall after Adam Mackay 's death the school which Jean and Turkey attended had a new teacher . Jean fell in love with her from the start , and even Turkey , who had regarded teachers as his natural enemies , was inclined to make an exception . Jean brought <char> this paragon </char> to <place> the ranch </place> over Sunday . Alice Page was a clear - eyed young woman of twenty - four , brown of hair and eye as Jean herself , full of quiet fun , but with a dignity which forbade familiarity . She was the first person who had ever given Angus a	". For long months the sight of the big Swede hurtling through the air was before his eyes , and he admired and envied the mighty strength of Gavin French . By contrast his own seemed puny , insignificant . He set himself deliberately to increase it . The second fall after Adam Mackay 's death the school which Jean and Turkey attended had a new teacher . Jean fell in love with her from the start , and even Turkey , who had regarded teachers as his natural enemies , was inclined to make an exception . Jean brought <char> this paragon </char> to <place> the ranch </place> over Sunday . Alice Page was a clear - eyed young woman of twenty - four , brown of hair and eye as Jean herself , full of quiet fun , but with a dignity which forbade familiarity . She was the first person who had ever given Angus a handle to his name . This was at dinner , and Turkey yelped joyously : "" Ah , there , ' Mister ' Mackay ! "" he cried . "" A little more meat , ' Mister ' Mackay , and a dose of spuds and gravy , ' Mister"
RCZIUD	42620	his	Charles Davies University College of N.	would find it difficult to pursue his avocations or stimulate <char> his </char> readers ’ interest . <place> Charles Davies University College of N. </place> Wales , Bangor NOTE _ Parthenissa _ is reproduced ,	all should be left to “ the gust and palate of the reader ” receives perhaps its first expression here and helped create a sense of the relativity of all values without which , in every age , the novelist would find it difficult to pursue his avocations or stimulate <char> his </char> readers ’ interest . <place> Charles Davies University College of N. </place> Wales , Bangor NOTE _ Parthenissa _ is reproduced , with permission , from the copy in the Henry E. Huntington Library , the other works from the copies in the British Museum . PARTHENISSA , A ROMANCE . In Four Parts . Dedicated to the Lady _ NORTHUMBERLAND _	exploit with resounding success in _ Clarissa Harlowe _ . There is a hint , even in Boyle , that these vicarious pleasures are concocted to a recipe that is intended to please the guests at the feast rather than the cooks who prepared it . Defoe ’s principle that all should be left to “ the gust and palate of the reader ” receives perhaps its first expression here and helped create a sense of the relativity of all values without which , in every age , the novelist would find it difficult to pursue his avocations or stimulate <char> his </char> readers ’ interest . <place> Charles Davies University College of N. </place> Wales , Bangor NOTE _ Parthenissa _ is reproduced , with permission , from the copy in the Henry E. Huntington Library , the other works from the copies in the British Museum . PARTHENISSA , A ROMANCE . In Four Parts . Dedicated to the Lady _ NORTHUMBERLAND _ , And the Lady _ SUNDERLAND _ . The First Part . _ LONDON _ , Printed for _ Humphrey Moseley _ and are to be sold at his Shop at the sign of the Prince ’s Arms in St _ Paul ’s _ Church - yard . 1655 .
DXCKHS	169	the evil lord of Utterbol	Utterbol	"the perils of the desert , and the slaves and <char> the evil lord of <place> Utterbol </place> </char> . "" "" Yea , "" she said , """	"my sweet , or these men , and Roger in especial , will think the worse of thee ; and thou a Friend of the Well . What ! here is naught to hurt thee ! this is naught beside the perils of the desert , and the slaves and <char> the evil lord of <place> Utterbol </place> </char> . "" "" Yea , "" she said , "" but meseemeth I loved thee not so sore as now I do . O friend , I am become a weak woman and unvaliant , and there is naught in me but love of thee , and love of life"	"a level place whereon was built the chief hall and its chambers : there they stood awhile to breathe them before the door , which was rather low than great ; and Ursula clung to Ralph and trembled , but Ralph spake in her ear : "" Take heart , my sweet , or these men , and Roger in especial , will think the worse of thee ; and thou a Friend of the Well . What ! here is naught to hurt thee ! this is naught beside the perils of the desert , and the slaves and <char> the evil lord of <place> Utterbol </place> </char> . "" "" Yea , "" she said , "" but meseemeth I loved thee not so sore as now I do . O friend , I am become a weak woman and unvaliant , and there is naught in me but love of thee , and love of life because of thee ; nor dost thou know altogether what befell me in that hall . "" But Ralph turned about and cried out in a loud , cheerful voice : "" Let us enter , friends ! and lo you , I will show the Champions of the Dry"
SEKQIQ	14563	They	there	"Sheila would not think of leaving the old people up <place> there </place> . <char> They </char> need her so sorely . "" "" But you may"	". "" I want your approval of what Sheila and I mean to do -- in time . Of course , I must be better established first and be making money enough to support a -- a family . And Sheila would not think of leaving the old people up <place> there </place> . <char> They </char> need her so sorely . "" "" But you may as well know , first as last , Aunt Lucretia , that I mean to marry Sheila . I know it was wrong in me to try to palm her off on you as somebody she wasn't -- to try"	"happened to Sheila -- have done all in their power to make amends . "" For the first time his aunt 's lips opened . "" The poor child ! "" she said . "" I want more than your sympathy for Sheila , auntie , "" he urged earnestly . "" I want your approval of what Sheila and I mean to do -- in time . Of course , I must be better established first and be making money enough to support a -- a family . And Sheila would not think of leaving the old people up <place> there </place> . <char> They </char> need her so sorely . "" "" But you may as well know , first as last , Aunt Lucretia , that I mean to marry Sheila . I know it was wrong in me to try to palm her off on you as somebody she wasn't -- to try to fool you-- "" "" You did not fool me , Tunis ; not for a moment , "" she told him softly . He stared at her in amazement . "" No , "" went on his usually inarticulate aunt . "" The moment I first looked into her"
BYBFGS	48258	the forces of the Commonwealth	the Commonwealth	""" I am the son of Colonel Warham Landless of <char> the forces of <place> the Commonwealth </place> </char> , and friend to his Highness the Lord Protector ."	"frowning heavily . "" Godfrey Landless . "" "" I am told that you are son to one Warham Landless , a so - called colonel in the rebel army and hand in glove with the usurper himself . "" "" I am the son of Colonel Warham Landless of <char> the forces of <place> the Commonwealth </place> </char> , and friend to his Highness the Lord Protector . "" "" Humph ! And did you fight in these same forces yourself ? "" "" At Worcester , yes . "" "" Humph ! the son of a traitor and rebel — traitor and rebel yourself — and convict"	"her attendant council . The door opened and the two overseers appeared with Landless , who advanced and stood , silent and collected , before the ring of hostile faces . "" What is your name , sirrah ? "" said the Governor , throwing himself into his chair and frowning heavily . "" Godfrey Landless . "" "" I am told that you are son to one Warham Landless , a so - called colonel in the rebel army and hand in glove with the usurper himself . "" "" I am the son of Colonel Warham Landless of <char> the forces of <place> the Commonwealth </place> </char> , and friend to his Highness the Lord Protector . "" "" Humph ! And did you fight in these same forces yourself ? "" "" At Worcester , yes . "" "" Humph ! the son of a traitor and rebel — traitor and rebel yourself — and convict to boot ! A pretty record ! On what day was this rising to occur ? "" No answer . The Governor repeated the question . "" On what day was this precious mine to be sprung ? And to what place were you to resort ? "" Landless remaining"
VYRBNU	10316	one fine fellow	here	". We wo n't hear any talk against the scouts <place> here </place> . "" Oh , but he was <char> one fine fellow </char> ; I do n't care if he did n't know"	"the scouts-- "" The fellow they called Reggie just came over and put his hand over my shoulder , awful nice . "" Yes , you do , "" he said ; "" you have to be in the scouts . We wo n't hear any talk against the scouts <place> here </place> . "" Oh , but he was <char> one fine fellow </char> ; I do n't care if he did n't know anything about digging a drain ditch and all that . But anyway , I just ca n't tell you all we said . And one thing , you should have seen Skinny . That 's all I 've got to"	"the Elks come down here and give him the cross -- when it comes . Mr. Ellsworth says all right . Oh , but he was fine about it He said it 's only fair . Is n't he some scoutmaster ? But you do n't have to be in the scouts-- "" The fellow they called Reggie just came over and put his hand over my shoulder , awful nice . "" Yes , you do , "" he said ; "" you have to be in the scouts . We wo n't hear any talk against the scouts <place> here </place> . "" Oh , but he was <char> one fine fellow </char> ; I do n't care if he did n't know anything about digging a drain ditch and all that . But anyway , I just ca n't tell you all we said . And one thing , you should have seen Skinny . That 's all I 've got to say -- you ought to have seen him . After a little while , when the rumpus was over , Bert and I walked over to the shore of the river and sat down and just looked across at Catskill and the big hills in back . I kind of"
IVUQPN	51107	me	the Calle Manteros	that comes with the desire for wealth . She asked <char> me </char> to conduct her home to <place> the Calle Manteros </place> , quite near . She told me she had no	and walked slowly into the shadowless street . There she rejoined me , and said-- “ I thank you ; sir . ” I noted that her voice had changed . The golden gift had evoked in her the emotion that comes with the desire for wealth . She asked <char> me </char> to conduct her home to <place> the Calle Manteros </place> , quite near . She told me she had no sweetheart , and I then replied-- “ Surely , not through piety ? ” “ I am pious , but I have n’t taken any vows . ” Finally she said that she was virginal , and had kept herself	fatal die . I date from then and there my actual life , “ the life I have lived the most . ” My moral ruin was then begun . You shall know all ; the actual story is simple enough , truly . I left the State Factory , and walked slowly into the shadowless street . There she rejoined me , and said-- “ I thank you ; sir . ” I noted that her voice had changed . The golden gift had evoked in her the emotion that comes with the desire for wealth . She asked <char> me </char> to conduct her home to <place> the Calle Manteros </place> , quite near . She told me she had no sweetheart , and I then replied-- “ Surely , not through piety ? ” “ I am pious , but I have n’t taken any vows . ” Finally she said that she was virginal , and had kept herself pure . CHAPTER VI She admitted this with such a directness , such an air , that I quite flushed and felt ill at ease . Whatever was passing in that childish - looking head , behind that face so provoking , so rebellious ? What signified her decided moral
CNMBPO	17029	his	the mothaship	Stude 's place about ten minutes after he left for <char> his </char> trip to <place> the mothaship </place> . I had the dregs of the solvent that he	Milestone on his Personal Road to Lasting Happiness . There 's even one of the Process - heads from Yonge and Bloor waiting for me . He does n't even comment on all my fricken luggage . # I hit Stude 's place about ten minutes after he left for <char> his </char> trip to <place> the mothaship </place> . I had the dregs of the solvent that he 'd sold me , and I used that to dissolve a hole in his door , and reached in and popped the latch . I did n't make a mess , just methodically opened crates and boxes until I found	'm meeting my Dad , at Aristide . They 've got a little wire - flown twin - prop number fuelled up and waiting for me at the miniature airstrip on Toronto Island . Dad was * so * glad when I got in touch with him . A real Milestone on his Personal Road to Lasting Happiness . There 's even one of the Process - heads from Yonge and Bloor waiting for me . He does n't even comment on all my fricken luggage . # I hit Stude 's place about ten minutes after he left for <char> his </char> trip to <place> the mothaship </place> . I had the dregs of the solvent that he 'd sold me , and I used that to dissolve a hole in his door , and reached in and popped the latch . I did n't make a mess , just methodically opened crates and boxes until I found what I was looking for . Then I hauled it in batches to the elevator , loaded it , and took it back to my coffin in a cab . I had to rent another coffin to store it all . # The Process - head stays at the airport
AGUPCO	45657	you	the street	, maybe they 'll say ' Howdy do ' to <char> you </char> on <place> the street </place> , but they wo n't ever ask you into their	"had spoken before during the day . "" This Camp Fire business do n't mean anything _ real _ . These girls maybe are letting you live with them and treating you fairly well but once you 're grown up , maybe they 'll say ' Howdy do ' to <char> you </char> on <place> the street </place> , but they wo n't ever ask you into their houses or be your friends . I bet they did n't want you driving into town and being seen on the street with them to - day . I was watching and saw them set you down at your own"	"the fact that they were everywhere looked down upon , and that Nan 's efforts to better herself had to be made outside her own family . "" There ai n't no use your trying to make something of yourself , Nan , "" he said more kindly than he had spoken before during the day . "" This Camp Fire business do n't mean anything _ real _ . These girls maybe are letting you live with them and treating you fairly well but once you 're grown up , maybe they 'll say ' Howdy do ' to <char> you </char> on <place> the street </place> , but they wo n't ever ask you into their houses or be your friends . I bet they did n't want you driving into town and being seen on the street with them to - day . I was watching and saw them set you down at your own door pretty prompt . "" "" It was n't because they were ashamed of me , "" Nan defended promptly , and yet although she knew that what she had said was true she could not help feeling both sore and ashamed . For the other Camp Fire girls really"
SCDKCU	62246	Its	Its	of the pit . But a change had come upon <char> Its </char> carapace . <place> Its </place> one - time stony surface now was mottled with yolky	in the thawing warmth of the nourishing sands . It spawned according to its nature . _ _ It made no sound save that of a thin , dry grating as Its shell - like covering stirred against the sides of the pit . But a change had come upon <char> Its </char> carapace . <place> Its </place> one - time stony surface now was mottled with yolky cloud ; Its one - time opaque walls were now translucent with a jelly - like shimmering . And from within the egg came the bruit of liquid movement . Slow , groping movement of Life that would be free	"strength or weapons-- "" Grossman drew a deep breath and shook his head--""Then ... Lord help all like us who dwell on Titan ! "" II _ It had arrived . It had found a birthing - place . It grew . There in the lone , lorn silence , in the thawing warmth of the nourishing sands . It spawned according to its nature . _ _ It made no sound save that of a thin , dry grating as Its shell - like covering stirred against the sides of the pit . But a change had come upon <char> Its </char> carapace . <place> Its </place> one - time stony surface now was mottled with yolky cloud ; Its one - time opaque walls were now translucent with a jelly - like shimmering . And from within the egg came the bruit of liquid movement . Slow , groping movement of Life that would be free . Amorphous hands scraped and slithered at softening , yielding walls . A single flake chipped and fell away from the gigantic shell . Another followed it . Another ... and another . _ _ A native of the planet , random - roaming , chanced upon the pit ."
ATDAWM	5052	his	the place	proud of his recognition as a genius , Rafael left <place> the place </place> with his mother on <char> his </char> arm . It seemed to him as though he were	, the owner being called , they heard his expressions of boundless delight . Champagne flowed for them , accompanied by the warmest thanks . The mother received a beautiful bouquet . Excited by the wine and the congratulations , proud of his recognition as a genius , Rafael left <place> the place </place> with his mother on <char> his </char> arm . It seemed to him as though he were on one side , and all the rest of the world on the other . His mother walked happily beside him , with her bouquet in her hand . Rafael wore a new overcoat -- one after his own heart	"took her down mines with him . As soon as ever he returned home he hurried off with her to see the result of his work . They saw everything , and they both blushed at the respect shown to them by the workmen . They were quite touched when , the owner being called , they heard his expressions of boundless delight . Champagne flowed for them , accompanied by the warmest thanks . The mother received a beautiful bouquet . Excited by the wine and the congratulations , proud of his recognition as a genius , Rafael left <place> the place </place> with his mother on <char> his </char> arm . It seemed to him as though he were on one side , and all the rest of the world on the other . His mother walked happily beside him , with her bouquet in her hand . Rafael wore a new overcoat -- one after his own heart , very long and faced with silk , and of which he was excessively proud . It was a clear winter 's day ; the sun shone on the silk , and on something more as well . "" There is not a speck on the sky , mother ,"
YOTSXU	63566	Earl of Bellamont	New England	though _ he _ was , for Richard Coote , <char> Earl of Bellamont </char> , and Governor of <place> New England </place> , caught him one day in 1701 , when swaggering	"we find among the "" fifth - rates , the _ Adventure _ , 120 men , 44 guns . "" "" His treasure , "" continued the mate , "" if he had any , was never found ; though _ he _ was , for Richard Coote , <char> Earl of Bellamont </char> , and Governor of <place> New England </place> , caught him one day in 1701 , when swaggering about the streets of Boston , and sent him home to King William , who lost no time in hanging him . But he died as hard as he had lived , for the rope broke with his weight in"	"the Red Indians , and emit sparks when struck together , "" said Hartly . [ * ] [ * ] They were the solid iron pyrites which deceived the early navigators who visited these barren shores . In the "" List of H.M. Royal Navy for 1701 , "" we find among the "" fifth - rates , the _ Adventure _ , 120 men , 44 guns . "" "" His treasure , "" continued the mate , "" if he had any , was never found ; though _ he _ was , for Richard Coote , <char> Earl of Bellamont </char> , and Governor of <place> New England </place> , caught him one day in 1701 , when swaggering about the streets of Boston , and sent him home to King William , who lost no time in hanging him . But he died as hard as he had lived , for the rope broke with his weight in Execution Dock , so he was reeved up again with a new one . "" He was hung in chains on the banks of the Thames , but his body disappeared in the night , and the sailors in London declared that he could neither be hanged nor chained ,"
OOSBWK	49338	Don Miller	the place of honor	last of all , the Fox Patrol , in which <char> Don Miller </char> occupied <place> the place of honor </place> . For several seasons now these scouts had been having	both boys belonged , Hugh being the leader ; the Hawks , with Walter Osborne at their head ; the Otters , once again having Alec Sands , Hugh ’s old - time rival , as their leader ; and last of all , the Fox Patrol , in which <char> Don Miller </char> occupied <place> the place of honor </place> . For several seasons now these scouts had been having the time of their lives under the charge of a retired army officer named Lieutenant Denmead , who , having more or less spare time on his hands and being deeply interested in the upbuilding of boy character , had	meeting them for the first time it might be advisable to say something concerning them and the local organization . The troop now consisted of four full patrols of eight members each , and another was forming . These were , first of all , the Wolf , to which both boys belonged , Hugh being the leader ; the Hawks , with Walter Osborne at their head ; the Otters , once again having Alec Sands , Hugh ’s old - time rival , as their leader ; and last of all , the Fox Patrol , in which <char> Don Miller </char> occupied <place> the place of honor </place> . For several seasons now these scouts had been having the time of their lives under the charge of a retired army officer named Lieutenant Denmead , who , having more or less spare time on his hands and being deeply interested in the upbuilding of boy character , had long ago accepted the office of Scout Master to the troop . They had camped many times , usually up at Pioneer Lake among the rugged hills close to old Stormberg Mountain . Besides this experience , they had had chances to see considerable of life in other places ,
TNTUHR	8880	our blacks	here	gentlemen to pass the evening with us . One of <char> our blacks </char> happened to mention what was going on <place> here </place> , and hospitality led us all astray . It was	's cook has disappeared -- gone on the hill , I fancy , among the red - coats ; and , to own the truth , Mr. Mayor , it was yours , or nothing . I had invited these gentlemen to pass the evening with us . One of <char> our blacks </char> happened to mention what was going on <place> here </place> , and hospitality led us all astray . It was nothing more , I do assure you , Mr. Mayor . ” “ And so your hospitable feelings made your guests work for their supper , by sending them to preach to old Doortje , while you were dishing up	should very well like to learn . How came you , in the first place , to take such a fancy to my cook 's supper ? Did you imagine it better than Van Brunt 's cook could give you ? ” “ The supper of Are nt Van Brunt 's cook has disappeared -- gone on the hill , I fancy , among the red - coats ; and , to own the truth , Mr. Mayor , it was yours , or nothing . I had invited these gentlemen to pass the evening with us . One of <char> our blacks </char> happened to mention what was going on <place> here </place> , and hospitality led us all astray . It was nothing more , I do assure you , Mr. Mayor . ” “ And so your hospitable feelings made your guests work for their supper , by sending them to preach to old Doortje , while you were dishing up my ducks and game ? ” “ Your pardon , Mr. Mayor ; Doortje had dished - up , before she went to lecture . Your cook is too well trained to neglect her duty , even to hear a sermon by the Rev. Mr. Worden ! But , these
PAYYFO	55795	he	Brighton	came home to Brighton and died . It was at <place> Brighton </place> that <char> he </char> made his will , as you know . I came	"make me his heir , and of course I agreed . "" "" And you said nothing of the other twin ? "" "" No . Why should I ? One brat on my hands was enough . Afterwards Julian came home to Brighton and died . It was at <place> Brighton </place> that <char> he </char> made his will , as you know . I came back from India with Mavis , and , to cut off all association with those who knew her and Durham , I exchanged into a West India regiment , and took her to Jamaica . I sold out fifteen or"	"favor of his child . I was to be her guardian , and to enjoy the money until she married . Then I was to hand it over , without accounting for what I had spent . In this way Julian hoped to satisfy me for his old promise to make me his heir , and of course I agreed . "" "" And you said nothing of the other twin ? "" "" No . Why should I ? One brat on my hands was enough . Afterwards Julian came home to Brighton and died . It was at <place> Brighton </place> that <char> he </char> made his will , as you know . I came back from India with Mavis , and , to cut off all association with those who knew her and Durham , I exchanged into a West India regiment , and took her to Jamaica . I sold out fifteen or sixteen years ago , and brought the child here , after a tour in Italy . It was in Naples that I found Bellaria . She was a singer , and had betrayed some man belonging to the Tána Society . I do n't know the exact story , but"
URGUDM	14597	the girls	the convent wall	girls were saying their night prayers . Creeping close to <place> the convent wall </place> I heard <char> the girls </char> ' voices rising and falling , and then through the	"I knew that the younger children , the children of the Infant Jesus , were going to bed . There was a light too , in the large window of the church , and that told me that the bigger girls were saying their night prayers . Creeping close to <place> the convent wall </place> I heard <char> the girls </char> ' voices rising and falling , and then through the closed door of the church came the muffled sound of their evening hymn-- "" _ Ave maris stella Dei Mater Alma-- _ "" I did not know why I was putting myself wilfully to this bitter pain -- the pain"	"Dominican monastery was slowly ringing under the silent stars . I could see the light on the Pope 's loggia at the Vatican and hear the clock of St. Peter 's striking nine . There were lights in the windows of some of the dormitories also , and by that I knew that the younger children , the children of the Infant Jesus , were going to bed . There was a light too , in the large window of the church , and that told me that the bigger girls were saying their night prayers . Creeping close to <place> the convent wall </place> I heard <char> the girls </char> ' voices rising and falling , and then through the closed door of the church came the muffled sound of their evening hymn-- "" _ Ave maris stella Dei Mater Alma-- _ "" I did not know why I was putting myself wilfully to this bitter pain -- the pain of remembering the happy years in which I myself was a girl singing so , and then telling myself that other girls were there now who knew nothing of me . I thought of the Reverend Mother , and then of my own mother , my saint , my angel"
